ons_id,name,outcome,state,remain_votes,remain_percentage_share,leave_votes,leave_percentage_share,majority,percentage_majority,electorate,turnout,percentage_turnout,declaration_time,rush_revisions,result_revisions,recount_revisions,recount_pending,num_recounts,manual_override,pa_id,region_id,region_name,count_error
E07000115,Tonbridge and Malling,LEAVE,3,32792,44.30094162467408,41229,55.69905837532592,8437,11.4,93013,74021,79.58,Fri Jun 24 2016 03:38:16 GMT+0000 (GMT),1,1,0,false,0,false,334,E12000008,South East,0
E07000116,Tunbridge Wells,REMAIN,3,35676,54.88953166348698,29320,45.110468336513016,6356,9.78,82178,64996,79.09,Fri Jun 24 2016 03:13:03 GMT+0000 (GMT),1,2,0,false,0,false,340,E12000008,South East,0
E07000180,Vale of White Horse,REMAIN,3,43462,56.69893286716936,33192,43.30106713283064,10270,13.4,94479,76654,81.13,Fri Jun 24 2016 02:44:48 GMT+0000 (GMT),1,1,0,false,0,false,343,E12000008,South East,0
E07000216,Waverley,REMAIN,3,44341,58.387980300755835,31601,41.612019699244165,12740,16.78,92291,75942,82.29,Fri Jun 24 2016 03:32:37 GMT+0000 (GMT),1,1,0,false,0,false,352,E12000008,South East,0
E07000065,Wealden,,0,,,,,,,,,,,0,0,0,false,0,false,353,E12000008,South East,0
E06000037,West Berkshire,REMAIN,3,48300,51.78125368526003,44977,48.21874631473997,3323,3.56,116747,93277,79.9,Fri Jun 24 2016 03:23:23 GMT+0000 (GMT),1,1,0,false,0,false,356,E12000008,South East,0
E07000181,West Oxfordshire,REMAIN,3,35236,53.65534254084756,30435,46.344657459152444,4801,7.31,82437,65671,79.66,Fri Jun 24 2016 03:25:59 GMT+0000 (GMT),1,1,0,false,0,false,363,E12000008,South East,0
E07000094,Winchester,REMAIN,3,42878,58.927491616733555,29886,41.072508383266445,12992,17.85,89581,72764,81.23,Fri Jun 24 2016 03:45:42 GMT+0000 (GMT),1,1,0,false,0,false,369,E12000008,South East,0
E06000040,Windsor and Maidenhead,REMAIN,3,44086,53.900136932707355,37706,46.099863067292645,6380,7.8,102650,81792,79.68,Fri Jun 24 2016 04:07:03 GMT+0000 (GMT),1,1,0,false,0,false,370,E12000008,South East,0
E07000217,Woking,REMAIN,3,31007,56.150739754803425,24214,43.849260245196575,6793,12.3,71275,55221,77.48,Fri Jun 24 2016 02:35:04 GMT+0000 (GMT),1,1,0,false,0,false,372,E12000008,South East,0
E06000041,Wokingham,REMAIN,3,55272,56.688649347186185,42229,43.311350652813815,13043,13.38,123107,97501,79.2,Fri Jun 24 2016 03:33:55 GMT+0000 (GMT),1,1,0,false,0,false,373,E12000008,South East,0
E07000229,Worthing,LEAVE,3,28851,47.014633510412935,32515,52.98536648958707,3664,5.97,81375,61366,75.41,Fri Jun 24 2016 03:45:25 GMT+0000 (GMT),1,1,0,false,0,false,376,E12000008,South East,0
E07000007,Wycombe,REMAIN,3,49261,51.96856208460808,45529,48.03143791539192,3732,3.94,125260,94790,75.67,Fri Jun 24 2016 03:23:42 GMT+0000 (GMT),1,1,0,false,0,false,379,E12000008,South East,0
E06000022,Bath and North East Somerset,REMAIN,3,60878,57.852323481896796,44352,42.1476765181032,16526,15.7,136497,105230,77.09,Fri Jun 24 2016 03:10:26 GMT+0000 (GMT),1,1,0,false,0,false,21,E12000009,South West and Gibraltar,0
E06000028,Bournemouth,LEAVE,3,41473,45.115636490220396,50453,54.88436350977961,8980,9.77,132734,91926,69.26,Fri Jun 24 2016 02:46:46 GMT+0000 (GMT),1,1,0,false,0,false,32,E12000009,South West and Gibraltar,0
E06000023,Bristol,REMAIN,3,141027,61.73345881940948,87418,38.266541180590515,53609,23.47,312450,228445,73.11,Fri Jun 24 2016 03:02:19 GMT+0000 (GMT),1,1,0,false,0,false,41,E12000009,South West and Gibraltar,0
E07000078,Cheltenham,,0,,,,,,,,,,,0,0,1,false,1,false,63,E12000009,South West and Gibraltar,0
E07000048,Christchurch,,0,,,,,,,,,,,0,0,0,false,0,false,71,E12000009,South West and Gibraltar,0
E06000052,Cornwall,,0,,,,,,,,,,,0,0,0,false,0,false,79,E12000009,South West and Gibraltar,0
E07000079,Cotswold,REMAIN,3,28015,51.10267963006877,26806,48.89732036993123,1209,2.21,68721,54821,79.77,Fri Jun 24 2016 02:49:26 GMT+0000 (GMT),1,1,0,false,0,false,80,E12000009,South West and Gibraltar,0
E07000040,East Devon,LEAVE,3,40743,45.890542108286496,48040,54.10945789171351,7297,8.22,112542,88783,78.89,Fri Jun 24 2016 03:37:51 GMT+0000 (GMT),1,1,0,false,0,false,101,E12000009,South West and Gibraltar,0
E07000049,East Dorset,,0,,,,,,,,,,,0,0,0,false,0,false,102,E12000009,South West and Gibraltar,0
E07000041,Exeter,REMAIN,3,35270,55.27953231039293,28533,44.72046768960708,6737,10.56,86418,63803,73.83,Fri Jun 24 2016 01:20:05 GMT+0000 (GMT),1,1,0,false,0,false,121,E12000009,South West and Gibraltar,0
E07000080,Forest of Dean,LEAVE,3,21392,41.422845303332494,30251,58.57715469666751,8859,17.15,66702,51643,77.42,Fri Jun 24 2016 02:05:30 GMT+0000 (GMT),1,1,0,false,0,false,128,E12000009,South West and Gibraltar,0
G99999999,Gibraltar,REMAIN,3,19322,95.91461901216182,823,4.085380987838174,18499,91.83,24117,20145,83.53,Thu Jun 23 2016 22:36:33 GMT+0000 (GMT),1,1,0,false,0,false,132,E12000009,South West and Gibraltar,0
E07000081,Gloucester,LEAVE,3,26801,41.50239249268316,37776,58.49760750731685,10975,17,89714,64577,71.98,Fri Jun 24 2016 02:00:55 GMT+0000 (GMT),1,1,0,false,0,false,134,E12000009,South West and Gibraltar,0
E06000053,Isles of Scilly,REMAIN,3,803,56.39044943820225,621,43.609550561797754,182,12.78,1799,1424,79.16,Thu Jun 23 2016 23:49:42 GMT+0000 (GMT),1,1,0,false,0,false,168,E12000009,South West and Gibraltar,0
E07000187,Mendip,REMAIN,3,33427,51.06867313421435,32028,48.93132686578565,1399,2.14,85054,65455,76.96,Fri Jun 24 2016 04:00:45 GMT+0000 (GMT),1,1,0,false,0,false,194,E12000009,South West and Gibraltar,0
E07000042,Mid Devon,LEAVE,3,22400,46.66083406240887,25606,53.33916593759114,3206,6.68,60531,48006,79.31,Fri Jun 24 2016 02:31:37 GMT+0000 (GMT),1,1,0,false,0,false,197,E12000009,South West and Gibraltar,0
E07000043,North Devon,LEAVE,3,24931,42.96152056659372,33100,57.03847943340629,8169,14.08,75540,58031,76.82,Fri Jun 24 2016 03:09:00 GMT+0000 (GMT),1,1,0,false,0,false,214,E12000009,South West and Gibraltar,0
E07000050,North Dorset,LEAVE,3,18399,43.5984929267079,23802,56.4015070732921,5403,12.8,52981,42201,79.65,Fri Jun 24 2016 01:58:02 GMT+0000 (GMT),1,1,0,false,0,false,215,E12000009,South West and Gibraltar,0
E06000024,North Somerset,,0,,,,,,,,,,,0,0,0,false,0,false,223,E12000009,South West and Gibraltar,0
E06000026,Plymouth,LEAVE,3,53458,40.056948034918136,79997,59.943051965081864,26539,19.89,186980,133455,71.37,Fri Jun 24 2016 03:14:12 GMT+0000 (GMT),1,1,0,false,0,false,241,E12000009,South West and Gibraltar,0
E06000029,Poole,LEAVE,3,35741,41.82777829791218,49707,58.172221702087825,13966,16.34,113418,85448,75.34,Fri Jun 24 2016 02:55:35 GMT+0000 (GMT),1,1,0,false,0,false,242,E12000009,South West and Gibraltar,0
E07000051,Purbeck,LEAVE,3,11754,40.92618384401114,16966,59.07381615598886,5212,18.15,36427,28720,78.84,Fri Jun 24 2016 02:29:08 GMT+0000 (GMT),1,1,0,false,0,false,246,E12000009,South West and Gibraltar,0
E07000188,Sedgemoor,LEAVE,3,26545,38.800537901599085,41869,61.199462098400915,15324,22.4,89700,68414,76.27,Fri Jun 24 2016 03:49:17 GMT+0000 (GMT),1,1,0,false,0,false,272,E12000009,South West and Gibraltar,0
E06000025,South Gloucestershire,,0,,,,,,,,,,,0,0,0,false,0,false,286,E12000009,South West and Gibraltar,0
E07000044,South Hams,REMAIN,3,29308,52.85482416591524,26142,47.14517583408476,3166,5.71,69120,55450,80.22,Fri Jun 24 2016 02:50:18 GMT+0000 (GMT),1,1,0,false,0,false,287,E12000009,South West and Gibraltar,0
E07000189,South Somerset,LEAVE,3,42527,42.754883529210694,56940,57.245116470789306,14413,14.49,126488,99467,78.64,Fri Jun 24 2016 02:15:32 GMT+0000 (GMT),1,1,0,false,0,false,296,E12000009,South West and Gibraltar,0
E07000082,Stroud,REMAIN,3,40446,54.60952689565781,33618,45.39047310434219,6828,9.22,92632,74064,79.96,Fri Jun 24 2016 01:44:01 GMT+0000 (GMT),1,1,0,false,0,false,314,E12000009,South West and Gibraltar,0
E06000030,Swindon,LEAVE,3,51220,45.34147744876732,61745,54.65852255123268,10525,9.32,148967,112965,75.83,Thu Jun 23 2016 23:55:16 GMT+0000 (GMT),1,1,0,false,0,false,321,E12000009,South West and Gibraltar,0
E07000190,Taunton Deane,,0,,,,,,,,,,,0,0,0,false,0,false,325,E12000009,South West and Gibraltar,0
E07000045,Teignbridge,LEAVE,3,37949,46.103848770531634,44363,53.89615122946837,6414,7.79,103735,82312,79.35,Fri Jun 24 2016 02:57:35 GMT+0000 (GMT),1,1,0,false,0,false,326,E12000009,South West and Gibraltar,0
E07000083,Tewkesbury,LEAVE,3,25084,46.75314992917319,28568,53.24685007082681,3484,6.49,67831,53652,79.1,Fri Jun 24 2016 03:49:04 GMT+0000 (GMT),1,1,0,false,0,false,330,E12000009,South West and Gibraltar,0
E06000027,Torbay,LEAVE,3,27935,36.841897024688755,47889,63.158102975311245,19954,26.32,102945,75824,73.65,Fri Jun 24 2016 01:30:25 GMT+0000 (GMT),1,1,0,false,0,false,335,E12000009,South West and Gibraltar,0
E07000046,Torridge,LEAVE,3,16229,39.17304303748582,25200,60.82695696251418,8971,21.65,52875,41429,78.35,Fri Jun 24 2016 02:39:30 GMT+0000 (GMT),1,1,0,false,0,false,337,E12000009,South West and Gibraltar,0
E07000047,West Devon,LEAVE,3,16658,46.79870768366344,18937,53.20129231633657,2279,6.4,43836,35595,81.2,Fri Jun 24 2016 01:57:58 GMT+0000 (GMT),1,2,0,false,0,false,357,E12000009,South West and Gibraltar,0
E07000052,West Dorset,LEAVE,3,31924,48.9699498397018,33267,51.0300501602982,1343,2.06,82071,65191,79.43,Fri Jun 24 2016 01:54:16 GMT+0000 (GMT),1,1,0,false,0,false,358,E12000009,South West and Gibraltar,0
E07000191,West Somerset,LEAVE,3,8566,39.41290144474096,13168,60.58709855525905,4602,21.17,27476,21734,79.1,Fri Jun 24 2016 02:05:57 GMT+0000 (GMT),1,1,0,false,0,false,364,E12000009,South West and Gibraltar,0
E07000053,Weymouth and Portland,LEAVE,3,14903,38.95699908508692,23352,61.04300091491308,8449,22.09,50441,38255,75.84,Fri Jun 24 2016 00:54:56 GMT+0000 (GMT),1,1,0,false,0,false,366,E12000009,South West and Gibraltar,0
E06000054,Wiltshire,LEAVE,3,137258,47.511379566970696,151637,52.4886204330293,14379,4.98,366546,288895,78.82,Fri Jun 24 2016 03:50:43 GMT+0000 (GMT),1,1,0,false,0,false,368,E12000009,South West and Gibraltar,0
W06000019,Blaenau Gwent,LEAVE,3,13215,37.97195563473363,21587,62.02804436526637,8372,24.06,51127,34802,68.07,Fri Jun 24 2016 00:58:31 GMT+0000 (GMT),1,1,0,false,0,false,28,W92000004,Wales,0
W06000013,Bridgend,LEAVE,3,33723,45.3601452686798,40622,54.63985473132019,6899,9.28,104492,74345,71.15,Fri Jun 24 2016 02:07:08 GMT+0000 (GMT),1,1,0,false,0,false,39,W92000004,Wales,0
W06000018,Caerphilly,LEAVE,3,39178,42.36696116704336,53295,57.63303883295665,14117,15.27,130773,92473,70.71,Fri Jun 24 2016 01:28:07 GMT+0000 (GMT),1,1,0,false,0,false,49,W92000004,Wales,0
W06000015,Cardiff,REMAIN,3,101788,60.01509398363246,67816,39.98490601636754,33972,20.03,243686,169604,69.6,Fri Jun 24 2016 03:01:46 GMT+0000 (GMT),1,1,0,false,0,false,55,W92000004,Wales,0
W06000010,Carmarthenshire,LEAVE,3,47654,46.25030329499685,55381,53.74969670500316,7727,7.5,139222,103035,74.01,Fri Jun 24 2016 02:08:49 GMT+0000 (GMT),1,1,0,false,0,false,57,W92000004,Wales,0
W06000008,Ceredigion,REMAIN,3,21711,54.629862613859395,18031,45.370137386140605,3680,9.26,54464,39742,72.97,Fri Jun 24 2016 01:51:42 GMT+0000 (GMT),1,1,0,false,0,false,60,W92000004,Wales,0
W06000003,Conwy,LEAVE,3,30147,46.023143624816804,35357,53.97685637518319,5210,7.95,91364,65504,71.7,Fri Jun 24 2016 01:26:45 GMT+0000 (GMT),1,1,0,false,0,false,76,W92000004,Wales,0
W06000004,Denbighshire,LEAVE,3,23955,46.00361038561991,28117,53.99638961438009,4162,7.99,75361,52072,69.1,Fri Jun 24 2016 01:11:48 GMT+0000 (GMT),1,1,0,false,0,false,89,W92000004,Wales,0
W06000005,Flintshire,LEAVE,3,37867,43.62708388538775,48930,56.37291611461226,11063,12.75,115954,86797,74.85,Fri Jun 24 2016 00:56:54 GMT+0000 (GMT),1,1,0,false,0,false,126,W92000004,Wales,0
W06000002,Gwynedd,REMAIN,3,35517,58.05138766303814,25665,41.94861233696185,9852,16.1,84575,61182,72.34,Fri Jun 24 2016 03:39:32 GMT+0000 (GMT),1,1,0,false,0,false,140,W92000004,Wales,0
W06000001,Isle of Anglesey,LEAVE,3,18618,49.05799583673684,19333,50.94200416326316,715,1.88,51445,37951,73.77,Fri Jun 24 2016 01:18:34 GMT+0000 (GMT),1,1,0,false,0,false,6,W92000004,Wales,0
W06000024,Merthyr Tydfil,LEAVE,3,12574,43.56140654772215,16291,56.43859345227784,3717,12.88,42854,28865,67.36,Fri Jun 24 2016 00:44:57 GMT+0000 (GMT),1,1,0,false,0,false,195,W92000004,Wales,0
W06000021,Monmouthshire,REMAIN,3,28061,50.44220744202769,27569,49.55779255797232,492,0.88,71607,55630,77.69,Fri Jun 24 2016 02:28:14 GMT+0000 (GMT),1,1,0,false,0,false,204,W92000004,Wales,0
W06000012,Neath Port Talbot,LEAVE,3,32651,43.15946703325755,43001,56.84053296674245,10350,13.68,105767,75652,71.53,Fri Jun 24 2016 02:20:08 GMT+0000 (GMT),1,1,0,false,0,false,206,W92000004,Wales,0
W06000022,Newport,LEAVE,3,32413,44.01010197015574,41236,55.98989802984426,8823,11.98,104986,73649,70.15,Fri Jun 24 2016 01:28:09 GMT+0000 (GMT),1,1,0,false,0,false,212,W92000004,Wales,0
W06000009,Pembrokeshire,LEAVE,3,29367,42.85776830798868,39155,57.14223169201132,9788,14.28,91649,68522,74.77,Fri Jun 24 2016 02:10:12 GMT+0000 (GMT),1,1,0,false,0,false,237,W92000004,Wales,0
W06000023,Powys,LEAVE,3,36762,46.259547748178534,42707,53.740452251821466,5945,7.48,103265,79469,76.96,Fri Jun 24 2016 02:42:10 GMT+0000 (GMT),1,1,0,false,0,false,244,W92000004,Wales,0
W06000016,Rhondda Cynon Taf,LEAVE,3,53973,46.30371558727898,62590,53.69628441272102,8617,7.39,172877,116563,67.43,Fri Jun 24 2016 01:51:43 GMT+0000 (GMT),1,1,0,false,0,false,253,W92000004,Wales,0
W06000011,Swansea,LEAVE,3,58307,48.49097244746056,61936,51.50902755253944,3629,3.02,172950,120243,69.52,Fri Jun 24 2016 01:01:25 GMT+0000 (GMT),1,1,0,false,0,false,320,W92000004,Wales,0
W06000020,Torfaen,LEAVE,3,19363,40.21892655367232,28781,59.78107344632768,9418,19.56,68946,48144,69.83,Fri Jun 24 2016 02:57:23 GMT+0000 (GMT),1,1,0,false,0,false,336,W92000004,Wales,0
W06000014,Vale of Glamorgan,REMAIN,3,36681,50.728125129651914,35628,49.271874870348086,1053,1.46,95003,72309,76.11,Fri Jun 24 2016 02:13:27 GMT+0000 (GMT),1,1,0,false,0,false,342,W92000004,Wales,0
W06000006,Wrexham,LEAVE,3,28822,40.96012278657306,41544,59.03987721342694,12722,18.08,98376,70366,71.53,Fri Jun 24 2016 01:30:26 GMT+0000 (GMT),1,1,0,false,0,false,377,W92000004,Wales,0
E08000025,Birmingham,LEAVE,3,223451,49.57843541852488,227251,50.42156458147512,3800,0.84,707210,450702,63.73,Fri Jun 24 2016 03:41:43 GMT+0000 (GMT),1,1,0,false,0,false,24,E12000005,West Midlands,0
E07000234,Bromsgrove,LEAVE,3,26252,44.63487205644818,32563,55.36512794355182,6311,10.73,74151,58815,79.32,Fri Jun 24 2016 02:29:04 GMT+0000 (GMT),1,1,0,false,0,false,44,E12000005,West Midlands,0
E07000192,Cannock Chase,LEAVE,3,16684,31.13964686998395,36894,68.86035313001605,20210,37.72,75010,53578,71.43,Fri Jun 24 2016 02:14:19 GMT+0000 (GMT),1,1,0,false,0,false,53,E12000005,West Midlands,0
E08000026,Coventry,LEAVE,3,67967,44.4043014686667,85097,55.59569853133329,17130,11.19,221221,153064,69.19,Fri Jun 24 2016 02:14:22 GMT+0000 (GMT),1,1,0,false,0,false,81,E12000005,West Midlands,0
E08000027,Dudley,LEAVE,3,56780,32.40386700603792,118446,67.59613299396209,61666,35.19,244491,175226,71.67,Fri Jun 24 2016 03:55:44 GMT+0000 (GMT),1,1,0,false,0,false,94,E12000005,West Midlands,0
E07000193,East Staffordshire,LEAVE,3,22850,36.78601326550325,39266,63.21398673449675,16416,26.43,83558,62116,74.34,Fri Jun 24 2016 03:24:18 GMT+0000 (GMT),1,1,0,false,0,false,111,E12000005,West Midlands,0
E06000019,Herefordshire,LEAVE,3,44148,40.77583818232197,64122,59.224161817678024,19974,18.45,138247,108270,78.32,Fri Jun 24 2016 03:48:53 GMT+0000 (GMT),1,1,0,false,0,false,155,E12000005,West Midlands,0
E07000194,Lichfield,LEAVE,3,26064,41.189670975694554,37214,58.81032902430544,11150,17.62,80371,63278,78.73,Fri Jun 24 2016 02:37:12 GMT+0000 (GMT),1,1,0,false,0,false,183,E12000005,West Midlands,0
E07000235,Malvern Hills,LEAVE,3,23203,47.8441965482401,25294,52.15580345175991,2091,4.31,60215,48497,80.54,Fri Jun 24 2016 01:50:12 GMT+0000 (GMT),1,2,0,false,0,false,189,E12000005,West Midlands,0
E07000195,Newcastle-under-Lyme,LEAVE,3,25477,36.95854005280413,43457,63.04145994719587,17980,26.08,92812,68934,74.27,Fri Jun 24 2016 03:57:55 GMT+0000 (GMT),1,1,0,false,0,false,209,E12000005,West Midlands,0
E07000218,North Warwickshire,LEAVE,3,12569,33.11640406808242,25385,66.88359593191758,12816,33.77,49789,37954,76.23,Fri Jun 24 2016 01:21:28 GMT+0000 (GMT),1,1,0,false,0,false,225,E12000005,West Midlands,0
E07000219,Nuneaton and Bedworth,LEAVE,3,23736,33.990634531941396,46095,66.0093654680586,22359,32.02,93973,69831,74.31,Fri Jun 24 2016 01:41:43 GMT+0000 (GMT),1,1,0,false,0,false,232,E12000005,West Midlands,0
E07000236,Redditch,LEAVE,3,17303,37.71195675864173,28579,62.288043241358274,11276,24.58,61029,45882,75.18,Fri Jun 24 2016 02:11:29 GMT+0000 (GMT),1,1,0,false,0,false,250,E12000005,West Midlands,0
E07000220,Rugby,LEAVE,3,25350,43.29706741361936,33199,56.70293258638064,7849,13.41,74127,58549,78.98,Fri Jun 24 2016 01:53:38 GMT+0000 (GMT),1,1,0,false,0,false,262,E12000005,West Midlands,0
E08000028,Sandwell,LEAVE,3,49004,33.27855270485012,98250,66.72144729514987,49246,33.44,221441,147254,66.5,Fri Jun 24 2016 03:25:32 GMT+0000 (GMT),1,1,0,false,0,false,269,E12000005,West Midlands,0
E06000051,Shropshire,,0,,,,,,,,,,,0,0,0,false,0,false,279,E12000005,West Midlands,0
E08000029,Solihull,,0,,,,,,,,,,,0,0,0,false,0,false,281,E12000005,West Midlands,0
E07000196,South Staffordshire,LEAVE,3,23444,35.1526419960415,43248,64.8473580039585,19804,29.69,85788,66692,77.74,Fri Jun 24 2016 03:15:16 GMT+0000 (GMT),1,1,0,false,0,false,297,E12000005,West Midlands,0
E07000197,Stafford,LEAVE,3,34098,44.006504568685145,43386,55.993495431314855,9288,11.99,99605,77484,77.79,Fri Jun 24 2016 03:32:04 GMT+0000 (GMT),1,1,0,false,0,false,306,E12000005,West Midlands,0
E07000198,Staffordshire Moorlands,LEAVE,3,21076,35.26773761713521,38684,64.73226238286479,17608,29.46,79364,59760,75.3,Fri Jun 24 2016 04:14:49 GMT+0000 (GMT),1,1,0,false,0,false,307,E12000005,West Midlands,0
E06000021,Stoke-on-Trent,,0,,,,,,,,,,,0,0,0,false,0,false,312,E12000005,West Midlands,0
E07000221,Stratford-on-Avon,LEAVE,3,38341,48.436039313777506,40817,51.56396068622249,2476,3.13,98004,79158,80.77,Fri Jun 24 2016 02:21:37 GMT+0000 (GMT),1,1,0,false,0,false,313,E12000005,West Midlands,0
E07000199,Tamworth,LEAVE,3,13705,32.53103562866434,28424,67.46896437133566,14719,34.94,56823,42129,74.14,Fri Jun 24 2016 01:26:13 GMT+0000 (GMT),1,1,0,false,0,false,323,E12000005,West Midlands,0
E06000020,Telford and Wrekin,LEAVE,3,32954,36.7777864580427,56649,63.222213541957295,23695,26.44,124339,89603,72.06,Fri Jun 24 2016 02:13:35 GMT+0000 (GMT),1,1,0,false,0,false,327,E12000005,West Midlands,0
E08000030,Walsall,LEAVE,3,43572,32.137720443431505,92007,67.8622795565685,48435,35.72,194714,135579,69.63,Fri Jun 24 2016 02:36:47 GMT+0000 (GMT),1,1,0,false,0,false,345,E12000005,West Midlands,0
E07000222,Warwick,REMAIN,3,47976,58.78115121664339,33642,41.21884878335661,14334,17.56,103098,81618,79.17,Fri Jun 24 2016 03:11:18 GMT+0000 (GMT),1,1,0,false,0,false,349,E12000005,West Midlands,0
E08000031,Wolverhampton,LEAVE,3,44138,37.42538325871659,73798,62.57461674128341,29660,25.15,174758,117936,67.49,Fri Jun 24 2016 02:19:55 GMT+0000 (GMT),1,1,0,false,0,false,374,E12000005,West Midlands,0
E07000237,Worcester,LEAVE,3,25125,46.32275668799203,29114,53.67724331200796,3989,7.35,73516,54239,73.78,Fri Jun 24 2016 02:19:36 GMT+0000 (GMT),1,1,0,false,0,false,375,E12000005,West Midlands,0
E07000238,Wychavon,LEAVE,3,32188,42.136956891699064,44201,57.863043108300936,12013,15.73,94497,76389,80.84,Fri Jun 24 2016 03:25:52 GMT+0000 (GMT),1,1,0,false,0,false,378,E12000005,West Midlands,0
E07000239,Wyre Forest,LEAVE,3,21240,36.85452526374237,36392,63.14547473625763,15152,26.29,77875,57632,74.01,Fri Jun 24 2016 01:51:09 GMT+0000 (GMT),1,1,0,false,0,false,381,E12000005,West Midlands,0
E08000016,Barnsley,LEAVE,3,38951,31.690925806897784,83958,68.30907419310222,45007,36.62,175760,122909,69.93,Fri Jun 24 2016 02:38:08 GMT+0000 (GMT),1,1,0,false,0,false,16,E12000003,Yorkshire and The Humber,0
E08000032,Bradford,LEAVE,3,104575,45.76826791779,123913,54.23173208221,19338,8.46,342817,228488,66.65,Fri Jun 24 2016 04:13:29 GMT+0000 (GMT),1,1,0,false,0,false,34,E12000003,Yorkshire and The Humber,0
E08000033,Calderdale,LEAVE,3,46950,44.323814019353314,58975,55.676185980646686,12025,11.35,149191,105925,71,Fri Jun 24 2016 03:36:07 GMT+0000 (GMT),1,1,0,false,0,false,50,E12000003,Yorkshire and The Humber,0
E07000163,Craven,LEAVE,3,16930,47.17059987183416,18961,52.82940012816584,2031,5.66,44320,35891,80.98,Fri Jun 24 2016 01:36:29 GMT+0000 (GMT),1,1,0,false,0,false,82,E12000003,Yorkshire and The Humber,0
E08000017,Doncaster,LEAVE,3,46922,31.03676363588258,104260,68.96323636411742,57338,37.93,217422,151182,69.53,Fri Jun 24 2016 02:43:31 GMT+0000 (GMT),1,1,0,false,0,false,92,E12000003,Yorkshire and The Humber,0
E06000011,East Riding of Yorkshire,LEAVE,3,78779,39.60435361837971,120136,60.395646381620296,41357,20.79,265655,198915,74.88,Fri Jun 24 2016 02:32:24 GMT+0000 (GMT),1,1,0,false,0,false,110,E12000003,Yorkshire and The Humber,0
E07000164,Hambleton,LEAVE,3,25480,46.342439343785244,29502,53.65756065621476,4022,7.32,70139,54982,78.39,Fri Jun 24 2016 03:11:53 GMT+0000 (GMT),1,1,0,false,0,false,143,E12000003,Yorkshire and The Humber,0
E07000165,Harrogate,REMAIN,3,48211,50.97108420996987,46374,49.02891579003013,1837,1.94,119977,94585,78.84,Fri Jun 24 2016 02:57:26 GMT+0000 (GMT),1,1,0,false,0,false,148,E12000003,Yorkshire and The Humber,0
E06000010,Hull,LEAVE,3,36709,32.384103039124874,76646,67.61589696087512,39937,35.23,180230,113355,62.89,Fri Jun 24 2016 03:33:22 GMT+0000 (GMT),1,1,0,false,0,false,173,E12000003,Yorkshire and The Humber,0
E08000034,Kirklees,LEAVE,3,98485,45.33465291843123,118755,54.66534708156877,20270,9.33,307068,217240,70.75,Fri Jun 24 2016 03:32:23 GMT+0000 (GMT),1,2,0,false,0,false,175,E12000003,Yorkshire and The Humber,0
E08000035,Leeds,REMAIN,3,194863,50.30838778634625,192474,49.69161221365374,2389,0.62,543037,387337,71.33,Fri Jun 24 2016 03:59:15 GMT+0000 (GMT),1,1,0,false,0,false,179,E12000003,Yorkshire and The Humber,0
E06000012,North East Lincolnshire,LEAVE,3,23797,30.129649793623862,55185,69.87035020637614,31388,39.74,116294,78982,67.92,Fri Jun 24 2016 01:46:43 GMT+0000 (GMT),1,1,0,false,0,false,217,E12000003,Yorkshire and The Humber,0
E06000013,North Lincolnshire,LEAVE,3,29947,33.70056942225023,58915,66.29943057774977,28968,32.6,123597,88862,71.9,Fri Jun 24 2016 03:20:02 GMT+0000 (GMT),1,1,0,false,0,false,221,E12000003,Yorkshire and The Humber,0
E07000166,Richmondshire,LEAVE,3,11945,43.22260819221306,15691,56.77739180778695,3746,13.55,36795,27636,75.11,Fri Jun 24 2016 02:02:01 GMT+0000 (GMT),1,1,0,false,0,false,256,E12000003,Yorkshire and The Humber,0
E08000018,Rotherham,LEAVE,3,44115,32.11002496597203,93272,67.88997503402796,49157,35.78,197616,137387,69.52,Fri Jun 24 2016 03:30:17 GMT+0000 (GMT),1,1,0,false,0,false,261,E12000003,Yorkshire and The Humber,0
E07000167,Ryedale,LEAVE,3,14340,44.742589703588145,17710,55.257410296411855,3370,10.51,41511,32050,77.21,Fri Jun 24 2016 02:45:14 GMT+0000 (GMT),1,1,0,false,0,false,267,E12000003,Yorkshire and The Humber,0
E07000168,Scarborough,LEAVE,3,22999,38.007965493877144,37512,61.99203450612285,14513,23.98,82891,60511,73,Fri Jun 24 2016 02:14:08 GMT+0000 (GMT),1,1,0,false,0,false,270,E12000003,Yorkshire and The Humber,0
E07000169,Selby,LEAVE,3,21071,40.832897312171774,30532,59.16710268782823,9461,18.33,65280,51603,79.05,Fri Jun 24 2016 03:26:02 GMT+0000 (GMT),1,1,0,false,0,false,274,E12000003,Yorkshire and The Humber,0
E08000019,Sheffield,LEAVE,3,130735,49.009758090818096,136018,50.9902419091819,5283,1.98,393055,266753,67.87,Fri Jun 24 2016 02:27:34 GMT+0000 (GMT),1,1,0,false,0,false,276,E12000003,Yorkshire and The Humber,0
E08000036,Wakefield,LEAVE,3,58877,33.63592737742941,116165,66.36407262257057,57288,32.73,246096,175042,71.13,Fri Jun 24 2016 03:26:28 GMT+0000 (GMT),1,1,0,false,0,false,344,E12000003,Yorkshire and The Humber,0
E06000014,York,,0,,,,,,,,,,,0,0,0,false,0,false,382,E12000003,Yorkshire and The Humber,0
